time
0
600
1200
1800
2400
3000
3600
4200
4800
5400
6000
6600
7200
7800
8400
9000
9600
10200
10800
11400
12000
12600
13200
13800
14400
15000
15600
16200
16800
17400
18000
18600
19200
19800
20400
21000
21600
22200
22800
23400
24000
24600
25200
25800
26400
27000
27600
28200
28800
29400
30000
30600
31200
31800
32400
33000
33600
34200
34800
35400
36000
36600
37200
37800
38400
39000
39600
40200
40800
41400
42000
42600
43200
43800
44400
45000
45600
46200
46800
47400
48000
48600
49200
49800
50400
51000
51600
52200
52800
53400
54000
54600
55200
55800
56400
57000
57600
58200
58800
59400
60000
60600
61200
61800
62400
63000
63600
64200
64800
65400
66000
66600
67200
67800
68400
69000
69600
70200
70800
71400
72000
72600
73200
73800
74400
75000
75600
76200
76800
77400
78000
78600
79200
79800
80400
81000
81600
82200
82800
83400
84000
84600
85200
85800
86400
87000
87600
88200
88800
89400
90000
90600
91200
91800
92400
93000
93600
94200
94800
95400
96000
96600
97200
97800
98400
99000
99600
100200
100800
101400
102000
102600
103200
103800
104400
105000
105600
106200
106800
107400
108000
108600
109200
109800
110400
111000
111600
112200
112800
113400
114000
114600
115200
115800
116400
117000
117600
118200
118800
119400
120000
120600
121200
121800
122400
123000
123600
124200
124800
125400
126000
126600
127200
127800
128400
129000
129600
130200
130800
131400
132000
132600
133200
133800
134400
135000
135600
136200
136800
137400
138000
138600
139200
139800
140400
141000
141600
142200
142800
143400
144000
144600
145200
145800
146400
147000
147600
148200
148800
149400
150000
150600
151200
151800
152400
153000
153600
154200
154800
155400
156000
156600
157200
157800
158400
159000
159600
160200
160800
161400
162000
162600
163200
163800
164400
165000
165600
166200
166800
167400
168000
168600
169200
169800
170400
171000
171600
172200
172800
173400
174000
174600
175200
175800
176400
177000
177600
178200
178800
179400
180000
180600
181200
181800
182400
183000
183600
184200
184800
185400
186000
186600
187200
187800
188400
189000
189600
190200
190800
191400
192000
192600
193200
193800
194400
195000
195600
196200
196800
197400
198000
198600
199200
199800
200400
201000
201600
202200
202800
203400
204000
204600
205200
205800
206400
207000
207600
208200
208800
209400
210000
210600
211200
211800
212400
213000
213600
214200
214800
215400
216000
216600
217200
217800
218400
219000
219600
220200
220800
221400
222000
222600
223200
223800
224400
225000
225600
226200
226800
227400
228000
228600
229200
229800
230400
231000
231600
232200
232800
233400
234000
234600
235200
235800
236400
237000
237600
238200
238800
239400
240000
240600
241200
241800
242400
243000
243600
244200
244800
245400
246000
246600
247200
247800
248400
249000
249600
250200
250800
251400
252000
252600
253200
253800
254400
255000
255600
256200
256800
257400
258000
258600
259200
259800
260400
261000
261600
262200
262800
263400
264000
264600
265200
265800
266400
267000
267600
268200
268800
269400
270000
270600
271200
271800
272400
273000
273600
274200
274800
275400
276000
276600
277200
277800
278400
279000
279600
280200
280800
281400
282000
282600
283200
283800
284400
285000
285600
286200
286800
287400
288000
288600
289200
289800
290400
291000
291600
292200
292800
293400
294000
294600
295200
295800
296400
297000
297600
298200
298800
299400
300000
300600
301200
301800
302400
303000
303600
304200
304800
305400
306000
306600
307200
307800
308400
309000
309600
310200
310800
311400
312000
312600
313200
313800
314400
315000
315600
316200
316800
317400
318000
318600
319200
319800
320400
321000
321600
322200
322800
323400
324000
324600
325200
325800
326400
327000
327600
328200
328800
329400
330000
330600
331200
331800
332400
333000
333600
334200
334800
335400
336000
336600
337200
337800
338400
339000
339600
340200
340800
341400
342000
342600
343200
343800
344400
345000
345600
346200
346800
347400
348000
348600
349200
349800
350400
351000
351600
352200
352800
353400
354000
354600
355200
355800
356400
357000
357600
358200
358800
359400
360000
360600
361200
361800
362400
363000
363600
364200
364800
365400
366000
366600
367200
367800
368400
369000
369600
370200
370800
371400
372000
372600
373200
373800
374400
375000
375600
376200
376800
377400
378000
378600
379200
379800
380400
381000
381600
382200
382800
383400
384000
384600
385200
385800
386400
387000
387600
388200
388800
389400
390000
390600
391200
391800
392400
393000
393600
394200
394800
395400
396000
396600
397200
397800
398400
399000
399600
400200
400800
401400
402000
402600
403200
403800
404400
405000
405600
406200
406800
407400
408000
408600
409200
409800
410400
411000
411600
412200
412800
413400
414000
414600
415200
415800
416400
417000
417600
418200
418800
419400
420000
420600
421200
421800
422400
423000
423600
424200
424800
425400
426000
426600
427200
427800
428400
429000
429600
430200
430800
431400
432000
432600
433200
433800
434400
435000
435600
436200
436800
437400
438000
438600
439200
439800
440400
441000
441600
442200
442800
443400
444000
444600
445200
445800
446400
447000
447600
448200
448800
449400
450000
450600
451200
451800
452400
453000
453600
454200
454800
455400
456000
456600
457200
457800
458400
459000
459600
460200
460800
461400
462000
462600
463200
463800
464400
465000
465600
466200
466800
467400
468000
468600
469200
469800
470400
471000
471600
472200
472800
473400
474000
474600
475200
475800
476400
477000
477600
478200
478800
479400
480000
480600
481200
481800
482400
483000
483600
484200
484800
485400
486000
486600
487200
487800
488400
489000
489600
490200
490800
491400
492000
492600
493200
493800
494400
495000
495600
496200
496800
497400
498000
498600
499200
499800
500400
501000
501600
502200
502800
503400
504000
504600
505200
505800
506400
507000
507600
508200
508800
509400
510000
510600
511200
511800
512400
513000
513600
514200
514800
515400
516000
516600
517200
517800
518400
519000
519600
520200
520800
521400
522000
522600
523200
523800
524400
525000
525600
526200
526800
527400
528000
528600
529200
529800
530400
531000
531600
532200
532800
533400
534000
534600
535200
535800
536400
537000
537600
538200
538800
539400
540000
540600
541200
541800
542400
543000
543600
544200
544800
545400
546000
546600
547200
547800
548400
549000
549600
550200
550800
551400
552000
552600
553200
553800
554400
555000
555600
556200
556800
557400
558000
558600
559200
559800
560400
561000
561600
562200
562800
563400
564000
564600
565200
565800
566400
567000
567600
568200
568800
569400
570000
570600
571200
571800
572400
573000
573600
574200
574800
575400
576000
576600
577200
577800
578400
579000
579600
580200
580800
581400
582000
582600
583200
583800
584400
585000
585600
586200
586800
587400
588000
588600
589200
589800
590400
591000
591600
592200
592800
593400
594000
594600
595200
595800
596400
597000
597600
598200
598800
599400
600000
600600
601200
601800
602400
603000
603600
604200
604800
605400
606000
606600
607200
607800
608400
609000
609600
610200
610800
611400
612000
612600
613200
613800
614400
615000
615600
616200
616800
617400
618000
618600
619200
619800
620400
621000
621600
622200
622800
623400
624000
624600
625200
625800
626400
627000
627600
628200
628800
629400
630000
630600
631200
631800
632400
633000
633600
634200
634800
635400
636000
636600
637200
637800
638400
639000
639600
640200
640800
641400
642000
642600
643200
643800
644400
645000
645600
646200
646800
647400
648000
648600
649200
649800
650400
651000
651600
652200
652800
653400
654000
654600
655200
655800
656400
657000
657600
658200
658800
659400
660000
660600
661200
661800
662400
663000
663600
664200
664800
665400
666000
666600
667200
667800
668400
669000
669600
670200
670800
671400
672000
672600
673200
673800
674400
675000
675600
676200
676800
677400
678000
678600
679200
679800
680400
681000
681600
682200
682800
683400
684000
684600
685200
685800
686400
687000
687600
688200
688800
689400
690000
690600
691200
691800
692400
693000
693600
694200
694800
695400
696000
696600
697200
697800
698400
699000
699600
700200
700800
701400
702000
702600
703200
703800
704400
705000
705600
706200
706800
707400
708000
708600
709200
709800
710400
711000
711600
712200
712800
713400
714000
714600
715200
715800
716400
717000
717600
718200
718800
719400
720000
720600
721200
721800
722400
723000
723600
724200
724800
725400
726000
726600
727200
727800
728400
729000
729600
730200
730800
731400
732000
732600
733200
733800
734400
735000
735600
736200
736800
737400
738000
738600
739200
739800
740400
741000
741600
742200
742800
743400
744000
744600
745200
745800
746400
747000
747600
748200
748800
749400
750000
750600
751200
751800
752400
753000
753600
754200
754800
755400
756000
756600
757200
757800
758400
759000
759600
760200
760800
761400
762000
762600
763200
763800
764400
765000
765600
766200
766800
767400
768000
768600
769200
769800
770400
771000
771600
772200
772800
773400
774000
774600
775200
775800
776400
777000
777600
778200
778800
779400
780000
780600
781200
781800
782400
783000
783600
784200
784800
785400
786000
786600
787200
787800
788400
789000
789600
790200
790800
791400
792000
792600
793200
793800
794400
795000
795600
796200
796800
797400
798000
798600
799200
799800
800400
801000
801600
802200
802800
803400
804000
804600
805200
805800
806400
807000
807600
808200
808800
809400
810000
810600
811200
811800
812400
813000
813600
814200
814800
815400
816000
816600
817200
817800
818400
819000
819600
820200
820800
821400
822000
822600
823200
823800
824400
825000
825600
826200
826800
827400
828000
828600
829200
829800
830400
831000
831600
832200
832800
833400
834000
834600
835200
835800
836400
837000
837600
838200
838800
839400
840000
840600
841200
841800
842400
843000
843600
844200
844800
845400
846000
846600
847200
847800
848400
849000
849600
850200
850800
851400
852000
852600
853200
853800
854400
855000
855600
856200
856800
857400
858000
858600
859200
859800
860400
861000
861600
862200
862800
863400
864000
864600
865200
865800
866400
867000
867600
868200
868800
869400
870000
870600
871200
871800
872400
873000
873600
874200
874800
875400
876000
876600
877200
877800
878400
879000
879600
880200
880800
881400
882000
882600
883200
883800
884400
885000
885600
886200
886800
887400
888000
888600
889200
889800
890400
891000
891600
892200
892800
893400
894000
894600
895200
895800
896400
897000
897600
898200
898800
899400
900000
900600
901200
901800
902400
903000
903600
904200
904800
905400
906000
906600
907200
907800
908400
909000
909600
910200
910800
911400
912000
912600
913200
913800
914400
915000
915600
916200
916800
917400
918000
918600
919200
919800
920400
921000
921600
922200
922800
923400
924000
924600
925200
925800
926400
927000
927600
928200
928800
929400
930000
930600
931200
931800
932400
933000
933600
934200
934800
935400
936000
936600
937200
937800
938400
939000
939600
940200
940800
941400
942000
942600
943200
943800
944400
945000
945600
946200
946800
947400
948000
948600
949200
949800
950400
951000
951600
952200
952800
953400
954000
954600
955200
955800
956400
957000
957600
958200
958800
959400
960000
960600
961200
961800
962400
963000
963600
964200
964800
965400
966000
966600
967200
967800
968400
969000
969600
970200
970800
971400
972000
972600
973200
973800
974400
975000
975600
976200
976800
977400
978000
978600
979200
979800
980400
981000
981600
982200
982800
983400
984000
984600
985200
985800
986400
987000
987600
988200
988800
989400
990000
990600
991200
991800
992400
993000
993600
994200
994800
995400
996000
996600
997200
997800
998400
999000
999600
1000200
1000800
1001400
1002000
1002600
1003200
1003800
1004400
1005000
1005600
1006200
1006800
1007400
1008000
1008600
1009200
1009800
1010400
1011000
1011600
1012200
1012800
1013400
1014000
1014600
1015200
1015800
1016400
1017000
1017600
1018200
1018800
1019400
1020000
1020600
1021200
1021800
1022400
1023000
1023600
1024200
1024800
1025400
1026000
1026600
1027200
1027800
1028400
1029000
1029600
1030200
1030800
1031400
1032000
1032600
1033200
1033800
1034400
1035000
1035600
1036200
1036800
1037400
1038000
1038600
1039200
1039800
1040400
1041000
1041600
1042200
1042800
1043400
1044000
1044600
1045200
1045800
1046400
1047000
1047600
1048200
1048800
1049400
1050000
1050600
